Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-FD-A3B3-01A-12R-A206-07	0.00736449529162242	0	0.0639378351158818	0.152666680122555	0	0.124770161487976	0.0905637075549156	0.0168354294214216	0.00412593583012395	0	0.0407170266695452	0.0230256074337126	0	0.167038508982868	0.181225565622511	0.0847338929597068	0.000533882576925155	0	0.0336581014550529	0	0	0.00880316947518198	0	0.466466964975932	0.88408222759209
TCGA-ZF-AA4R-01A-11R-A38B-07	0	0	0.0308470147907907	0.0736081472923379	0	0.0518945779252034	0	0.0511317136986647	0.0548211138246509	0	0	0.0391194303725634	0	0.43322799062844	0.183279479449795	0.0340739894746709	0	0.00946994254477092	0.0385265999981124	0	0	0	0.01	0.258346524076155	1.02202821653504
TCGA-FD-A5C0-01A-11R-A28M-07	0.00185177266944167	0.0199885259791872	0	0.0357914970245217	0	0.121594170311647	0	0.0178287470215591	0.0931131068777315	0	0	0.000879212520334438	0.0188708965091936	0.250576188880192	0.0306768651115954	0.17483631468326	0.121575200755137	0.0196413764314612	0.087307118304213	0	0	0.0054690069205256	0.31	0.0534950397677606	1.07883895261092
TCGA-BT-A3PH-01A-11R-A220-07	0	0	0	0.0507776387403154	0	0.201110711888885	0	0.0404865547083363	0.0248348486867451	0	0	0.0729883760176231	0	0.00968521617341445	0	0.205290954113643	0	0.346602971561903	0	0.0169540516049147	0	0.0312686765042199	0.67	0.000794686624613389	1.13100997462282
TCGA-GD-A6C6-01A-21R-A31N-07	0.00594180779757245	0	0	0.0599871844899956	0	0.054595590834675	0	0.0294461628630626	0	0	0	0.155994224034534	0.0149579875176277	0.0264654798173484	0.00345116919404588	0.360729870087574	0	0.138968932965197	0.149461590398367	0	0	0	0.35	0.0384711215937838	1.09349231689854
TCGA-FD-A5BS-01A-21R-A26T-07	0	0.00905818086800181	0.120831051183352	0.234745882027241	0	0.0267535693895208	0.0111002780678477	0.0401333178790289	0.0708464409347768	0	0.001491306537224	0.0837045569470417	0.00954646914563564	0.138578153444072	0.128787224452562	0.0712394437483663	0.012821109956531	0	0.0387012255687764	0	0	0.00166178985002143	0	0.51409636127008	0.858267950324376
TCGA-XF-A9SY-01A-21R-A42T-07	0.00956762187746269	0	0.0618088981600665	0.0720709981714723	0	0.0819218730357153	0.130494646490535	0	0.00383872019746865	0	0.0583079640237713	0	0	0.199555723768396	0.130501750039268	0.118619860093158	0	0	0	0.131958400115306	0	0.00135354402738034	0	0.309987154374635	0.965455347154326
TCGA-FD-A43P-01A-31R-A23W-07	0.031627052695283	0	0.0515054186964464	0.229796051797974	0	0	0.105401047856392	0.04351966461509	0.110321785750113	0.036394494688325	0	0.0435023913259711	0	0.120093110792898	0.132511673235795	0.053487458309815	0.00077634439682046	0	0.0410635058390764	0	0	0	0	0.488425144438657	0.871847157338162
TCGA-FD-A3SP-01A-31R-A22U-07	0	0	0.0236051912934546	0.0649119170708226	0	0.249468006091602	0.0137704172947296	0	0.0251330993276809	0	0.0149260787236288	0	0	0.303851158283039	0.075141564433654	0.133863743413419	0.0561383619312509	0	0.0066823652387514	0.0269630514781326	0	0.00554504541983448	0	0.525401812937586	0.850665599858943
TCGA-GV-A40G-01A-11R-A23N-07	0.00649205276541934	0	0.0580546291882965	0.0208406483080384	0	0.25034055691335	0	0.0582326254718863	0	0	0	0.0869626283635143	0.0779096872706615	0.0361959244416819	0	0.120185832506858	0	0.242162051841755	0.0252850273451917	0	0	0.0173383355833473	0.71	-0.00233678162521873	1.09686072971904
TCGA-ZF-A9RE-01A-11R-A38B-07	0	0	0.144555356600977	0.049276680706395	0	0.0398356623566643	0	0.0628874413375852	0.0480783219105535	0.0103548885439283	0	0.052654630268718	0.0266103844055534	0.0141964648684526	0.0641355417890403	0.0877179635817712	0.0160851171971604	0.29408534648794	0	0.00255716615565037	0	0.0869690337896103	0.38	0.0331965157069691	1.09982388197491
TCGA-HQ-A5NE-01A-12R-A28M-07	0.00375471094697365	0	0	0	0	0.123662492197281	0.0134970003070226	0.0342397154751663	0.0117065969692342	0.00672007401222181	0.0451376303454533	0	0	0.237855825410249	0.00148533694900908	0.10224018854466	0	0.221906064907002	0	0.188677205819888	0	0.00911715811583799	0.07	0.147837523940873	1.06276653033429
TCGA-XF-AAMY-01A-11R-A42T-07	0.00139380165528237	0	0.0204302585384658	0.0193817679068381	0	0.0578085892774744	0	0.0080475603824093	0.0538299108155604	0	0.0526397710241027	0	0.0381725281064452	0.303401973058199	0.0443050997828695	0.217916051823169	0.00654546017671283	0.00668804224541637	0.0146937271406862	0.00784974495382234	0.12467640205492	0.0222193110576268	0.09	0.131630675784012	1.06204117752391
TCGA-FD-A3B7-01A-31R-A20F-07	0.00616942390327112	0	0.052103594674357	0.282549894943268	0	0.0563001004396973	0.114934065969924	0	0.00413254119934192	0.00592542774610354	0	0	0	0.205312870339131	0.134826853076104	0.118750514881811	0.000291054661425713	0.000951834984887757	0.0105104803185981	0	0	0.00724134286208004	0	0.552856677912204	0.835285406929841
TCGA-XF-A8HI-01A-11R-A38B-07	0	0	0.17568875995757	0.0556160089880375	0	0.207417251286917	0	0.0498822418746219	0.116612533969	0	0.0160432739028162	0	0	0.0467716284509327	0	0.0825837577265651	0.0276135437653426	0.1107070167013	0	0.103985081332336	0	0.00707890204456118	0.28	0.0586811985110435	1.0529889012341
TCGA-DK-AA6Q-01A-11R-A39I-07	0.00200983255337463	0	0	0.422055391765833	0	0	0.0598401971009874	0.0974938696067397	0.00666001731542492	0.0309831628265287	0	0.0363111575066037	0.0253616317538239	0.00812804287100259	0.125706474972168	0.0406166880539902	0.0809607834637136	0	0.0638727502098099	0	0	0	0	0.440708591592275	0.901825812062963
TCGA-DK-AA6W-01A-12R-A39I-07	0.00407254501536308	0.00131327691712773	0	0.0398938141321666	0	0.0376854112885213	0.00238447468674031	0.0285288073521918	0.123620545275014	0	0	0.00684232278530233	0.00285218140658493	0.115981660524256	0.0675551121737227	0.115209210722038	0.453220843265992	0	0	0.000839794454979065	0	0	0	0.357224279448279	0.946391921475495
TCGA-UY-A9PD-01A-11R-A38B-07	0.0967989005894814	0	0.250015553263777	0	0	0.0192223345562135	0	0.0289221692050586	0.0210570005464432	0.00547479042358401	0	0.0206577810400177	0	0.389436312240855	0.0576584505425327	0.0961215711124146	0	0	0.014635136479622	0	0	0	0.28	0.0587539045279541	1.08875211088249
TCGA-BT-A20U-01A-11R-A14Y-07	0	0	0.0391042838737681	0.00817109166921532	0	0.139514200004743	0	0.0340917487114247	0.0571450964815993	0	0.00139090449686993	0.0113774706122531	0	0.387447773665654	0.0687119212798561	0.186608036289969	0.0347500052495744	0.00713773091568795	0.0216194737846977	0	0	0.00293026296468699	0.01	0.229866201154737	1.02275277265805
TCGA-GC-A4ZW-01A-11R-A26T-07	0.0720835250422505	0	0.129732738246559	0.149638044891653	0	0.0838800673275559	0.036541577286782	0.0381991817465319	0.0256193464456788	0	0	0.107507590586601	0.0149105200860454	0.120451858817711	0.0333941319645896	0.0920868734253931	0.000933895827927565	0.0130123437698344	0.0741130421046832	0	0.00789526243020293	0	0.39	0.029369103488666	1.06863553666234
TCGA-XF-AAMJ-01A-11R-A42T-07	0.0792559187426254	0	0.157990381933983	0.0821699356919209	0	0.00839457613708335	0.0428770001135921	0	0.0281173207423163	0	0	0.0172124983375219	0	0.258320239767053	0.0650340538174779	0.123538966439366	0.00541734556132914	0	0.115110788514535	0	0	0.0165609742011961	0.05	0.167955671713434	1.01599925823603
TCGA-CF-A47T-01A-11R-A23W-07	0	0	0.06267562950662	0.0369762303549062	0.222258996060873	0.0201634528596864	0	0.0929490534484216	0.0203058535055497	0	0	0.105798677010945	0.0187857921943134	0.151060261754787	0.0130426292005494	0.0657470022723992	0.0581675086957344	0.0235904611741376	0.108478451961077	0	0	0	0.42	0.0242113492840849	1.07677198207792
TCGA-ZF-A9R5-01A-12R-A42T-07	0	0	0.115666471554933	0.149228642171276	0	0.267954601306986	0	0.0543961514629749	0.0710180501278625	0	0	0.0953334772819649	0.00653628079784987	0.026400486297893	0.0303156094946636	0.0759420121498957	0.0217015555460072	0.00628049376525351	0.0792261680424393	0	0	0	0.24	0.0742247657975042	1.07132061611961
TCGA-2F-A9KO-01A-11R-A38B-07	0	0.00896094164132678	0.0510117019637857	0.194893311702563	0	0.197419456068968	0.0459419882685914	0.0701608030366999	0.0153016918428448	0.0251121177494767	0	0.0470897888897672	0	0.0650722534124018	0.0762485962034283	0.107847217665215	0.01700631548311	0.0298116831063822	0.0481221329654391	0	0	0	0.04	0.179391375873389	1.02258399772133
TCGA-4Z-AA83-01A-11R-A39I-07	0	0	0.0039596820617423	0.043167144239617	0	0.0846745287785452	0	0.0209429705409452	0.131824699319084	0	0	0.0739746230766981	0	0.187272062299651	0.0467874486766281	0.0908112003447989	0.0677035582343806	0.16446743251646	0	0.0443375573063337	0	0.0400770926051158	0.19	0.0868568352428296	1.07103865905613
TCGA-E5-A2PC-01A-11R-A206-07	0.000722690211751062	0	0.0136433685955768	0.172915835684067	0	0.0494265123544706	0.0590630459052806	0.0892968686423915	0.0639065152833319	0	0	0.116827810189881	0.0203576267062088	0.0431296220256936	0.145447611673585	0.10581153985758	0.0331216571061248	0.00226223596412304	0.0840670597999336	0	0	0	0.12	0.116121199877733	1.06195589648508
TCGA-XF-A9SW-01A-11R-A42T-07	0.0710659498431122	0	0.0938815875995434	0.0377626150116138	0	0.12244238299641	0.00205866207629289	0.0156720124507707	0.0114312399125765	0.000230149384699453	0	0.0471926414214399	0.0247571083708262	0	0.0428324659935253	0.332541722332499	0.0215248053413741	0.0241240225088039	0.144097043082973	0	0.00178162427992477	0.00660396739361556	0.07	0.150841672841821	1.01676451078494
TCGA-4Z-AA7Y-01A-11R-A39I-07	0	0.0107879323137419	0.000772041338528328	0.0310020651961638	0.00910396848851916	0.130404723106928	0	0.00785768679721826	0.0573505621270828	0	0	0	0.021703953467832	0.0144386370601418	0	0.0408774975369761	0.43858388703003	0.187872734162413	0	0.0492443113744255	0	0	0.72	-0.00384593556652502	1.123585053778
TCGA-CF-A3MH-01A-11R-A20F-07	0	0.00534146228715667	0	0.0850258117505371	0.16699601064285	0.116014611722179	0	0.0226611988674084	0.0431628368820013	0	0	0	0.0380494687633083	0	0.0104921018382071	0.147357358654557	0.132623623165437	0.11867439977373	0	0.0973359669495704	0.00413766618166139	0.0121274825213971	0.76	-0.00642892018376534	1.09190128028024
TCGA-KQ-A41Q-01A-11R-A33J-07	0.0370234508962044	0	0.0177298299810644	0.0474233193925871	0.00458557265464856	0	0	0.0144524716065957	0.0466418091943512	0	0.111371464901085	0	0.0251763296442639	0.158459034536105	0	0.10509902031063	0	0.288754315101216	0	0.143283381781249	0	0	0.31	0.052971418352906	1.10186529442144
TCGA-E7-A541-01A-11R-A26T-07	0.000355534592286717	0	0.0264061524893237	0.437644032189178	0	0	0.0813881193152915	0.0463244189116475	0.0560373016434912	0.000233734171084352	0	0.0537117445055823	0.00430218008987454	0	0.0512845555845235	0.0822799048999652	0.0824338246331863	0.0212472341062367	0.0466644230437465	0	0	0.00968683982458186	0	0.323477625486881	0.963374316497453
TCGA-CU-A3YL-01A-11R-A22U-07	0.02588384569849	0	0	0.191705003669594	0	0.0670365126476586	0	0.0613189333832362	0.038262356819978	0	0	0.11173007696916	0.0216886520196698	0.0223255406879575	0.1654249370386	0.084660086364819	0.111869336304846	0	0.0980947183959911	0	0	0	0.66	0.00209103606331887	1.11506748266348
TCGA-XF-AAN7-01A-11R-A42T-07	0.062437595583823	0	0.0108077287088832	0.0481790562579383	0	0.169401746525717	0	0.0032999037069561	0.0348029471251745	0.0040683118535572	0	0.0347981875400597	0.0101848660715391	0.199078477758525	0.108915643890972	0.274516915500364	0	0	0.0395086194764919	0	0	0	0.19	0.090731859806352	1.06799058173297
TCGA-GV-A3QK-01B-11R-A23N-07	0.0257268463740401	0	0.0415757041190766	0.113876137836864	0	0.122476175504646	0.106726046119125	0.000618903038653475	0.17231519019882	0	0.00491933409517121	0	0	0.0891979401134471	0.0414768653462087	0.0679405674760204	0.0458572972815942	0.153891106203671	0	0.0132044839542784	0	0.000197402338384006	0.41	0.0274362469529468	1.07978399993699
TCGA-ZF-AA51-01A-21R-A39I-07	0.0499276747855485	0	0.100172395758243	0.119198234699737	0	0.00698052479708099	0.0690828036461624	0.0246180081747981	0.123997506213773	0.0187676274366749	0	0.0187805767420772	0	0.206237303756079	0.0989821572878784	0.13733565821564	0.00910807784877534	0.0103832682090853	0.000717612772035913	0	0	0.0057105696564118	0.39	0.0313176960434748	1.07633412385087
TCGA-DK-A1AF-01A-11R-A13Y-07	0.0432232260065325	0	0.0740006270020011	0.116960394962998	0	0.152844673922154	0.00025840901720744	0.00935757418843409	0.00555666650864495	0.0024060086601402	0	0.0427419427093282	0	0.25392635067846	0.0794696887765867	0.11405008245413	0.00708965346220218	0	0	0.0798775568885294	0	0.01823714476265	0.01	0.239172122269418	0.996865244571495
TCGA-DK-AA6S-01A-21R-A39I-07	0	0	0.0114311971545515	0.109250649774452	0	0.193514335034222	0.0595347576558638	0.0375430581726697	0.068324256356889	0	0	0.0568625651334498	0	0.113354710716773	0.130099124177992	0.102877463958558	0.0532803406216616	0	0.0639275412429177	0	0	0	0	0.387568923504412	0.923774579589908
TCGA-GU-AATP-01A-11R-A39I-07	0.0764145181659022	0	0	0.0374561801576793	0	0.0949956569188529	0	0.0428879496423462	0.0442517018064033	0.00507756507004287	0	0.0259459410360601	0	0.298034462220112	0.0446717875797993	0.178394790289386	0	0.105132019595541	0.0467374275178761	0	0	0	0.09	0.131655584445078	1.05386152714009
TCGA-DK-A6B5-01A-11R-A31N-07	0	0	0	0.0629283167554892	0	0.159353243412364	0	0.0864757042671169	0.0450457918953306	0	0	0.062315839112477	0.024102094167278	0.0391204204804874	0.105287534070589	0.0757065842467246	0.269809257119721	0.00729604029435278	0.0574144740485089	0	0.00514470012956053	0	0.27	0.0632181785940495	1.06548013479458
TCGA-UY-A78L-01A-12R-A33J-07	0	0	0.0203008313999288	0.0192683759356161	0	0.08570508237028	0	0	0.0523968632040544	0	0.0215426361996935	0	0	0.427691380331354	0.0362995964081123	0.248469151202655	0.0394488368267006	0	0	0.00625374194927765	0	0.0426235041723274	0.28	0.0593187862819998	1.13916896024303
TCGA-BT-A2LA-01A-11R-A18C-07	0.43258272347804	0	0	0.167787150310856	0	0.0247769197210473	0	0.100374548097355	0	0	0	0.0508955456328301	0.0387793307885558	0.137553163963621	0	0	0	0	0	0.0472506180076954	0	0	0.95	-0.0325173278770102	1.1362955716357
TCGA-E7-A3Y1-01A-11R-A22U-07	0.00372190006938792	0	0.043412127739225	0.156406498617679	0	0.135778185052982	0	0.0801248353016557	0.0880387679776113	0	0	0.152934815376863	0.0186175930688727	0.0130017545462984	0.029340729588335	0.107474624858829	0.0479392156574222	0	0.123208952144839	0	0	0	0.44	0.0210416001997257	1.10096820272447
TCGA-DK-A1AE-01A-11R-A13Y-07	0	0	0.0490893362864364	0.0635140401592016	0	0.104638494032259	0.094786104033879	0.113061132499226	0	0	0.0136909872859824	0.141877564101876	0.00362850697230833	0.0677534067976219	0.0812301375452706	0.038922093672335	0.102469917746625	0	0.119126958977796	0	0.00621131988918164	0	0.19	0.0935827221721793	1.0568669861308
TCGA-DK-A6AV-01A-12R-A30C-07	0.0605966894715434	0.00186780618745555	0.0991642606001634	0.140694483787946	0	0.0364346428564282	0.0570425124737529	0.0622102645573473	0.0488556513709527	0	0	0.057548360861763	0	0.0462422855970607	0.0924933915947672	0.109592725491458	0.0471817126457086	0.058173954436262	0.0819012580673911	0	0	0	0.12	0.120899581578463	1.0299414614517
TCGA-XF-A9T0-01A-11R-A39I-07	0.09284473268114	0	0.242287382157642	0.118612724453579	0	0	0.0698004358688578	0.00577223139553287	0.0177469933669694	0	0	0.0141777697771381	0	0.160189995510017	0.0722748486996299	0.127581036902194	0.0474967966800194	0	0.0277042472853362	0	0	0.00351080522194393	0.04	0.178616536554587	1.00257128998085
TCGA-DK-AA71-01A-31R-A39I-07	0	0	0.0263445040295939	0.16786090239843	0	0	0.0132355817800349	0.0830392794923939	0.035801727243389	0.00177306071895178	0	0.0760169710698373	0	0.205496244489746	0.132179914509316	0.175229115424998	0	0.00837325471778692	0.0689891229730149	0	0.00566032115250653	0	0.82	-0.0149902190135773	1.11774819322808
TCGA-GU-A42R-01A-11R-A23N-07	0	0	0.0337760819882835	0.176402902667775	0	0.011233517231488	0	0.00755810218911825	0.0767609848643027	0	0.00383703379168503	0.0148596714521201	0.116085241048892	0.00556249237608104	0.013354568786411	0.167475963744145	0.0293935614932818	0.20701931317807	0.136680565188347	0	0	0	0.76	-0.00849623571743141	1.08792266087272
TCGA-FD-A3B5-01A-11R-A20F-07	0	0	0.0037618871708686	0.0843048556577627	0	0.132035397703123	0	0.06611160268734	0.0109705339221689	0	0	0.0298710212996674	0.0142082556529876	0.350588399015196	0.060057495464911	0.139158753201836	0	0.100501017479442	0	0.00554608836138597	0.00236870144950217	0.000515990933808985	0.26	0.0677862498151229	1.10116027513822
TCGA-FJ-A871-01A-11R-A352-07	0.00843347787807234	0	0	0.0591987342926253	0.105912400345914	0.169603111583159	0.17149951184067	0	0	0	0.0175057544604596	0	0	0.297320337439438	0.0219200667649347	0.113107426970015	0.000498122160850803	0	0.0350010562638609	0	0	0	0.05	0.163327434142292	1.03454841700016
TCGA-GC-A6I3-01A-11R-A31N-07	0	0.013112862860725	0.125118300957051	0.132109378160445	0	0	0.0188916824216993	0.0725121084034508	0.1310111877357	0.0522789361688455	0	0	0	0.222340374629259	0.0700431289000385	0.109028510036557	0.00496495431655613	0.0189881416243639	0.0293411279652971	0	0	0.000259305820011139	0	0.350234164200871	0.938953170506898
TCGA-DK-A3IV-01A-22R-A21D-07	0.0671734002232195	0	0	0.0381911944753535	0	0.208319212109365	0	0.0547259581109296	0.173579195330289	0.0340819818744009	0	0.0335862387773458	0	0.0601625735788612	0.118339038531318	0.0609906937419765	0.015690789009933	0.0640681705066018	0.0710915537304063	0	0	0	0	0.391881481966801	0.922544328645974
TCGA-XF-AAMR-01A-31R-A42T-07	0	0.000380374074965366	0.00779070109152	0.0207755967008631	0	0.100576197606702	0	0	0.00475690909086751	0	0	0.0831083557126093	0.0116334819900496	0	0.00263158655540642	0.367763153614668	0.141182810447821	0.00677606010151985	0.230472139646805	0	0	0.0221526333662028	0.03	0.183857747847165	1.02284794475074
TCGA-E5-A4TZ-01A-11R-A31N-07	0.0513123590614153	0	0.0357638764625245	0.053495138060595	0	0	0	0.127691148685458	0.0335207987855616	0	0	0	0	0.344761211485123	0	0.117202158301414	0	0.190748690498266	0.0455046186596434	0	0	0	0.26	0.068365937007614	1.09106116933523
TCGA-K4-A4AB-01B-12R-A28M-07	0	0	0	0.0148985821576365	0	0.403592717437635	0	0.0169984545807346	0.0256838926788692	0	0.0351643180216784	0	0.00727734761259215	0	0.0227875948525906	0.203344727022554	0.147807923332077	0.0654841322571008	0	0.0397440965739249	0	0.0172162134726063	0.12	0.12157570461026	1.04240444724108
TCGA-DK-A1A5-01A-11R-A13Y-07	0	0	0	0.0542970029511578	0	0.0105512845810418	0.0321621533310481	0.0916606672630436	0.00701720206981303	0	0	0.0404343859908544	0	0.348221478630507	0.025126200936075	0.10548708684206	0.130256753044506	0.107359008658242	0.0474267757016514	0	0	0	0.05	0.168696056604658	1.04677480922845
TCGA-XF-A9SL-01A-11R-A39I-07	0.215233500363398	0	0.0489107310323401	0.119446523206823	0	0.0742584943657353	0.0324405049937056	0	0.0745773557363073	0	0	0.0251636924683528	0.038576300999119	0.071564921852238	0.00819527692138221	0.15901644302957	0	0.0122299103092137	0.120386344721816	0	0	0	0.01	0.265620042002971	0.971302829055014
TCGA-FD-A62S-01A-11R-A30C-07	0.00502754504665165	0	0.0620363977443106	0.0256294410360384	0	0.160286783386303	0.0073385655671806	0.0155472309354347	0.0300426857918544	0	0.007191612149504	0	0.00530572947463843	0.188510421009496	0.0960279559958647	0.17051062539914	0.140764717109409	0.0172758935919793	0.0618557166893949	0	0	0.00664867907279994	0	0.518545136459608	0.857680212179871
TCGA-XF-AAMZ-01A-11R-A42T-07	0.195958307532475	0	0.1212600627347	0.0446982581459756	0	0.132059804812761	0.0119999929570705	0.0284779152401775	0.130544940631444	0	0	0	0	0.069125067212463	0.0236517334513154	0.158589561748873	0.028769013366986	0.0200174401968688	0.019393113491979	0.00760122885920332	0	0.00785355961770724	0.11	0.126872874716386	1.0242371812772
TCGA-CU-A0YN-01A-21R-A10U-07	0.0234981328924468	0	0.0771144066929758	0.0945536305847255	0	0.279406406549882	0.0269045220603524	0	0.0110918882310244	0	0.0158610959780935	0	0	0.251755949578064	0.00174638948448055	0.0919619785866315	0.0265507358183888	0.0433007573415009	0	0.0364626487609415	0	0.0197914574404928	0.01	0.255120734379473	0.986387487414336
TCGA-DK-A1AG-01A-11R-A13Y-07	0	0	0.0190779137866203	0.230567246383624	0	0.223476108431245	0	0.024525536891712	0.067516240206535	0.0335889168687768	0	0.0989077776501836	0.00779449169497103	0.0144550329949172	0.00998475255351114	0.0775754196555976	0.0294017724473709	0.044235859508574	0.0481016172003842	0	0	0.0707913137259781	0.29	0.0559860080921654	1.09920598407461
TCGA-ZF-A9RN-01A-11R-A42T-07	0.0197546545377165	0	0	0.346840023163329	0	0.109814691707113	0.0567930181401546	0.0933910516581204	0.0322138304104649	0.0342300982785013	0	0.0658618400580125	0	0.0538550059263862	0.0935918543443767	0.054221913794682	0	0	0.039432017981143	0	0	0	0.04	0.17945358733416	1.05243582735862
TCGA-BL-A5ZZ-01A-31R-A30C-07	0.0237098493310744	0	0	0.0162539011934962	0	0.12960663261281	0.0248377400959017	0.00775088360959294	0.0216012558102145	0.010327628166077	0	0.0490441332888347	0	0.461372692807638	0.00377886051176554	0.199105917052006	0	0.00862154154365304	0	0.0359976395819163	0	0.00799132439501892	0	0.432198863195768	0.918055714083344
TCGA-DK-A1AC-01A-11R-A13Y-07	0.0354507027966364	0	0.0938635185669121	0.201062695502629	0	0.106611076996099	0.0500937476530911	0.0618578385065991	0.0560431376072192	0.0213649698960546	0	0.0105831599713167	0	0.114148580840992	0.0662467258019496	0.120253688331777	0.00295213632219556	0	0	0.0561500487825488	0.00331797242397931	0	0.04	0.170259944562138	1.01757394690541
TCGA-H4-A2HQ-01A-11R-A180-07	0	0	0.128986198082083	0.118484127756601	0	0.142041425838946	0	0.0801704621821346	0.106982609206171	0	0	0.0371069919883569	0.0180510093874168	0	0.171647130432055	0.131559656986219	0.0270387490630424	0.0248950537993911	0	0	0.0130365852775829	0	0.29	0.0577730299319821	1.08184115284984
TCGA-K4-A3WV-01A-11R-A22U-07	0.0137661729939721	0	0	0.0596111624085935	0	0	0	0.122441846452188	0.0503994279903612	0	0	0	0	0.522072529931001	0.122115784131443	0	0	0	0	0.091477946887057	0.018115129205384	0	0.59	0.0084671980692194	1.1743633060496
TCGA-XF-A8HF-01A-11R-A36F-07	0	0	0.126702856524747	0.0546696417780454	0.0184472428976085	0.0312716206296217	0	0	0.148575753918091	0	0.0225594873400378	0.0388184351802515	0.00675294720914307	0.0364082021524936	0.0727182264470015	0.363580191062332	0.0225493289356719	0	0.0569460659249557	0	0	0	0.04	0.178986161459431	1.01184100429324
TCGA-XF-AAMG-01A-11R-A42T-07	0.0571703614449264	0	0.00646224249131051	0.0237550154884592	0	0.280592565050857	0	0.0570463575511361	0.085315276873175	0	0.0319515470201526	0.00219787942163109	0.0285537650334897	0.201270181031695	0.0215059421816169	0.184047515053481	0	0	0	0	0.0201313513580699	0	0.38	0.0323157921474851	1.0863190532979
TCGA-DK-A3WX-01A-22R-A22U-07	0	0	0.0358820309126287	0.105208966609499	0	0.214771945145258	0.0285571122200409	0.0110625808830432	0	0	0.0343598373045991	0.038427973635582	0	0.156551273966816	0.13024625885519	0.0406777526038179	0.00182513524953163	0	0	0.0419538411568741	0	0.16047529145712	0.01	0.275821656159993	0.98752446431147
TCGA-CF-A5UA-01A-11R-A28M-07	0.00401322139747485	0	0	0.0896008953272927	0	0.221176111791168	0	0.0228690071368473	0.126121577457783	0	0	0.0876882979038727	0.02660136862588	0.102224301507734	0.00325459924654001	0.0921439816363135	0.211780091669844	0	0.0125265462992494	0	0	0	0.18	0.0948532682768534	1.06059055372403
TCGA-FD-A6TE-01A-12R-A33J-07	0	0	0.119162126200819	0.153993823856059	0	0.218811835624848	0	0.180990515130741	0	0.00110501505393716	0	0.0640988328383838	0	0.0635212043033837	0.0925517860768916	0.0284464117749539	0.0229226561233735	0.0346541339817363	0.00924828737939884	0	0.0104933716554741	0	0.29	0.0577480657016189	1.08388360317729
TCGA-UY-A8OB-01A-12R-A42T-07	0	0	0.00353923763402435	0.199128274311177	0	0.175759567924621	0.130125305279671	0	0	0	0.110339734243647	0.0766202176267705	0.0168800806591768	0.0876595123723451	0.0383704488139255	0.0698064854906699	0.00857209843405986	0.0709688474034056	0.0122301898065065	0	0	0	0.09	0.13709915285395	1.06488922215227
TCGA-K4-A54R-01A-11R-A26T-07	0.0031324073478554	0	0.00730294510225014	0.16222267377727	0	0.0951774965530788	0.124139859544293	0	0	0	0.206441497308747	0	0	0.0910209371144589	0.131261395620301	0.0924835236505875	0.0167474717037086	0.00563466942842503	0.064435122849025	0	0	0	0	0.433634935346089	0.904120738388568
TCGA-KQ-A41S-01A-12R-A33J-07	0.00579824106312783	0	0	0.103457775937277	0	0.243529029082012	0	0.0322453053640197	0.00585011308098796	0	0	0.109375853462194	0.0150727287716102	0.0333607312701269	0.0292704349658069	0.285843027718496	0.0238309355608443	0	0.109364611409684	0	0	0.00300121231381367	0.45	0.0198035494840534	1.09104111343534
TCGA-E7-A4XJ-01A-11R-A26T-07	0.117711092838967	0	0	0.0282524145110223	0.00919471191989899	0.0743320642399906	0	0.010544598024508	0.190971049477699	0	0	0.066209368295578	0	0	0	0.171864187842269	0.251113959703113	0.0589798317786468	0	0.0206261332201326	0.000200588148173441	0	0.81	-0.0149054142745045	1.0942258151289
TCGA-GV-A3JV-01A-11R-A220-07	0.0276796900822942	0	0.0570547392076313	0.231867441134136	0	0.0994290251512359	0.0827318137459244	0.0761166111328576	0.041388890615958	0.0534792910431654	0	0.00138984885375096	0	0.0531647684555731	0.0902036022869049	0.0961909254554756	0.0436425190819218	0	0.0456608337531708	0	0	0	0.02	0.215567789034508	1.00197567483121
TCGA-UY-A9PF-01A-11R-A38B-07	0.165652007616067	0	0.0309195762849994	0.051607594820897	0	0.102639936984563	0.0229863395691784	0.0938529996459894	0.0205434974604933	0.0176936961744982	0	0.0523041008591203	0	0.0522250696216701	0.097986218144555	0.103292570251257	0.0225335125741769	0.0665613458563071	0.0992015341362281	0	0	0	0.13	0.110631538210792	1.03859496175613
TCGA-FD-A6TA-01A-12R-A33J-07	0.00200262397058379	0.0169084667249063	0.222793106669821	0.0425434348441869	0	0.0920724335841057	0.0181297948872219	0.0221330418252709	0.085802789724955	0.00818269636963218	0	0.000778871600309993	0	0.159402004307493	0.112217524825232	0.135028117411907	0.0361853366923422	0	0.0402900409466728	0	0	0.00552971561535865	0.01	0.262479680824479	0.973687320809568
