"gene","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster"
"SLAMF7",0.00412468527104382,-0.452803435019725,0.049,0.194,1,"3"
"SP140L",0.00413706669626002,-0.306996639192569,0.148,0.325,1,"3"
"CKAP2",0.00414011851846119,-0.285065248904797,0.262,0.452,1,"3"
"RAPGEF6",0.0041926493315809,-0.257188560825151,0.18,0.385,1,"3"
"IVD",0.00425188162964898,-0.268554225986157,0.295,0.49,1,"3"
"NCBP1",0.00435979159110727,-0.261823970959936,0.148,0.328,1,"3"
"HPF1",0.00440261232803167,0.264573921557486,0.492,0.312,1,"3"
"APH1B",0.00441535663057011,-0.30039552798018,0.164,0.354,1,"3"
"KIAA0232",0.00443945700116131,-0.262030195167514,0.393,0.541,1,"3"
"NQO1",0.00445789051934823,-0.270369225882984,0.541,0.713,1,"3"
"C3orf52",0.00451949484426456,-0.255525370268658,0.082,0.252,1,"3"
"SCYL2",0.00452174627763319,-0.264049218001566,0.377,0.583,1,"3"
"HLA-DRB5",0.00454434972982341,-0.481264216102468,0.262,0.427,1,"3"
"BLMH",0.00461324882715345,-0.2766447375987,0.098,0.264,1,"3"
"FBXO36",0.00465394148975517,-0.310217351734388,0.098,0.261,1,"3"
"ZNF565",0.00467341948597935,0.300053144194323,0.18,0.073,1,"3"
"ARHGDIB",0.00469356111778893,-0.29753682096662,0.689,0.793,1,"3"
"IBA57",0.00471107033345727,-0.265277321830406,0.18,0.354,1,"3"
"SNRNP25",0.00482169404724121,-0.273489571526363,0.295,0.497,1,"3"
"TNNT1",0.00482404261068643,-0.332608871806574,0.148,0.322,1,"3"
"PLSCR3",0.00484911032831202,0.259945701958233,0.361,0.207,1,"3"
"AZGP1",0.00486261389992687,-0.271402228412901,0.459,0.745,1,"3"
"PTPN22",0.00487331140236679,-0.404709197020298,0.049,0.194,1,"3"
"TMEM120A",0.00492612085869517,0.262405319216974,0.459,0.303,1,"3"
"WDR54",0.00495677946631412,-0.292098122550288,0.131,0.296,1,"3"
"GABBR1",0.00501577104457564,0.281855843905357,0.295,0.162,1,"3"
"VPS11",0.00503977134354048,-0.258712150162084,0.098,0.271,1,"3"
"CCL20",0.00504597922744442,-0.286445824014596,0.016,0.146,1,"3"
"PLEK",0.00516644668585099,-0.541828195025253,0.066,0.207,1,"3"
"IRF8",0.00520748575427177,-0.439732684935899,0.049,0.191,1,"3"
"CDH3",0.00523174412776759,0.31174861039332,0.377,0.242,1,"3"
"SYNJ2BP",0.00524077066426245,-0.286283919148234,0.197,0.379,1,"3"
"C17orf58",0.00524632889642405,-0.258141900063285,0.148,0.331,1,"3"
"TNFRSF1B",0.00526968096784193,-0.280876104233967,0.033,0.169,1,"3"
"PPFIBP1",0.00529925867790535,0.362852045690947,0.492,0.376,1,"3"
"GOT1",0.00532237110447395,-0.28652271128039,0.262,0.436,1,"3"
"PKD2",0.00536703407661854,0.252125475366539,0.197,0.083,1,"3"
"PACC1",0.00539650536518609,-0.255432434530825,0.098,0.268,1,"3"
"FCHSD2",0.00540837165612737,-0.2958031876148,0.148,0.322,1,"3"
"CRIP1",0.00545408402229814,-0.349067848904033,0.426,0.554,1,"3"
"CD109",0.00559409943814526,0.270423706470607,0.344,0.197,1,"3"
"AFAP1",0.00560723608279318,0.264337619782038,0.295,0.166,1,"3"
"SLC19A2",0.00561515964107064,-0.282344571852935,0.262,0.436,1,"3"
"ZNF181",0.00561771850158346,0.299249094364793,0.246,0.121,1,"3"
"UBE2L6",0.00562362861206203,-0.291989949803749,0.426,0.643,1,"3"
"CYFIP2",0.00564564117093279,-0.336390934595504,0.18,0.344,1,"3"
"CTBS",0.00566788964607058,-0.265642766986311,0.23,0.408,1,"3"
"ADM",0.00571572402943254,0.34042640906514,0.344,0.21,1,"3"
"CD3G",0.00587766188754504,-0.474981665319665,0.049,0.188,1,"3"
"BRIX1",0.00588491940315269,-0.257781051548448,0.459,0.634,1,"3"
"KDM4C",0.00590326352910096,-0.37403920085519,0.18,0.334,1,"3"
"MCOLN2",0.00591359996825579,-0.369121254594062,0.049,0.188,1,"3"
"CENPK",0.00593850018389868,-0.341624091688472,0.098,0.255,1,"3"
"ELF1",0.00594960112451273,-0.262620480541702,0.656,0.768,1,"3"
"ADGRG1",0.00597704007845415,0.281976347430984,0.574,0.446,1,"3"
"FRYL",0.00598440175641653,-0.281228637094014,0.492,0.624,1,"3"
"SH3BGR",0.0060264659222371,0.303132310783845,0.279,0.146,1,"3"
"MKNK1",0.0060283222954196,-0.281414534731326,0.279,0.478,1,"3"
"DPH7",0.00605780680059812,0.250829538627586,0.246,0.118,1,"3"
"GNG2",0.00616426078871462,-0.304720158567375,0.033,0.166,1,"3"
"GPCPD1",0.00619197841560284,-0.272652565900231,0.344,0.541,1,"3"
"SLAMF1",0.00634907639254048,-0.288556750250788,0,0.111,1,"3"
"CSRNP1",0.00636357208197767,-0.268930625603075,0.295,0.51,1,"3"
"SH2B3",0.00646785611654745,-0.300820560340396,0.066,0.213,1,"3"
"SYT1",0.00669938606360191,-0.256775640693197,0.033,0.166,1,"3"
"C9orf72",0.00671752689896243,-0.261870465896455,0.148,0.328,1,"3"
"ZNF394",0.00674375510342848,-0.277039347384551,0.246,0.424,1,"3"
"TSPAN8",0.00676462152175381,-0.274871550209816,0.016,0.137,1,"3"
"SQOR",0.00677659215688618,-0.284524080688953,0.377,0.58,1,"3"
"PPIF",0.00680640730334919,-0.304394781447894,0.344,0.506,1,"3"
"NCF4",0.00681185155524731,-0.345148350213045,0.016,0.137,1,"3"
"SNX10",0.00684775281761358,-0.336367121393866,0.213,0.389,1,"3"
"BAG3",0.00696043276574217,-0.259790782044513,0.426,0.608,1,"3"
"PXK",0.00710192771125858,-0.290194515372514,0.098,0.252,1,"3"
"SF3B3",0.00710797847249806,0.271330459961545,0.672,0.538,1,"3"
"LASP1",0.00711872222528529,-0.253220532930526,0.311,0.475,1,"3"
"ADIRF",0.00712068865947082,-0.284559928413815,0.541,0.656,1,"3"
"CD84",0.00722730604111486,-0.255958534418983,0,0.108,1,"3"
"GPR65",0.00722730604111486,-0.280814672600162,0,0.108,1,"3"
"POLR3GL",0.00723144316376383,0.250699870265863,0.361,0.207,1,"3"
"GALM",0.00727148507057393,-0.312769137491758,0.23,0.401,1,"3"
"ZNF529",0.00732201056819629,0.304197571976829,0.426,0.28,1,"3"
"SNRPN",0.00734780906408042,-0.251139821945534,0.475,0.611,1,"3"
"CD86",0.00735128114368347,-0.381507109696935,0.016,0.137,1,"3"
"CCSER2",0.00739004944526023,0.269253166611383,0.623,0.494,1,"3"
"RNPC3",0.00739653857769609,0.255737004305641,0.557,0.417,1,"3"
"NT5DC3",0.00759197943263584,-0.255634610060816,0.23,0.417,1,"3"
"ATXN1",0.00759249632465039,-0.253329093046026,0.41,0.573,1,"3"
"CCNT1",0.00760199547667907,-0.250409199077158,0.41,0.592,1,"3"
"LMO4",0.00762773594080951,0.250132559965153,0.475,0.328,1,"3"
"NDST4",0.00762883828876045,-0.271446490422815,0.016,0.134,1,"3"
"KBTBD6",0.00768405751564237,0.2596197174741,0.262,0.143,1,"3"
"TSPAN6",0.00774327302407705,0.25126115210821,0.557,0.443,1,"3"
"CNKSR1",0.00777574755418982,0.294941320873012,0.295,0.166,1,"3"
"OXLD1",0.00778591482483752,0.259088965991328,0.344,0.204,1,"3"
"TMEM242",0.00779752195276354,0.258962742839493,0.475,0.341,1,"3"
"ACAT1",0.00789410592057367,-0.274339107199793,0.475,0.592,1,"3"
"KIAA1671",0.00793749898459235,0.258836179197342,0.377,0.245,1,"3"
"MCCC2",0.00806787823514406,-0.273025978517327,0.377,0.554,1,"3"
"ALDH3B2",0.00809798948436985,-0.260342045988709,0.23,0.408,1,"3"
"SUSD3",0.0080980074222674,-0.282009546307226,0.033,0.159,1,"3"
"ANKRD22",0.00821577083043375,-0.269350332092595,0.082,0.232,1,"3"
"TRAPPC4",0.00832128575586213,-0.258280790306741,0.41,0.596,1,"3"
"FAHD2A",0.00833969618763173,0.251405608686877,0.344,0.21,1,"3"
"IER3",0.00835253161600284,-0.270384505059181,0.41,0.576,1,"3"
"GPSM3",0.00843912963586101,-0.2609398545407,0.033,0.162,1,"3"
"COMMD3-BMI1",0.00844439899931487,-0.251220808650774,0.328,0.51,1,"3"
"RAD18",0.00858570416023642,-0.265350957697866,0.148,0.303,1,"3"
"MXRA8",0.00871451972029593,0.370111739273249,0.311,0.188,1,"3"
"TCIM",0.00888835084255113,-0.311313582382007,0.098,0.252,1,"3"
"SPIDR",0.00889088059403031,0.276626654362388,0.525,0.389,1,"3"
"SNURF",0.00890596225670829,-0.27927582276047,0.361,0.545,1,"3"
"HCST",0.00898490513293354,-0.487509909540606,0.148,0.287,1,"3"
"MARCHF1",0.00902673402506522,-0.309316311993417,0.016,0.131,1,"3"
"MYBL2",0.00909722045090283,-0.28503070971925,0.049,0.175,1,"3"
"LINC02802",0.00914297019799881,0.301111414419858,0.459,0.309,1,"3"
"BMPR1B",0.00914696644275921,0.284276220731626,0.246,0.127,1,"3"
"PTPRCAP",0.00921515792550626,-0.285206459059282,0.016,0.131,1,"3"
"GET4",0.00922542006100837,0.255801761678426,0.393,0.255,1,"3"
"CD80",0.00935608596712085,-0.276445820158566,0,0.102,1,"3"
"LPIN2",0.00935616763689493,-0.272640214635952,0.213,0.385,1,"3"
"FN1",0.00942680379742233,0.423080670551448,0.508,0.389,1,"3"
"PCED1B-AS1",0.00943158923599698,-0.40726000095792,0.066,0.201,1,"3"
"UCK2",0.00963618712771101,0.25691512367626,0.557,0.452,1,"3"
"ARHGEF10",0.0096759051687676,0.259239419744741,0.459,0.296,1,"3"
"LYZ",0.00973757087667888,-0.452065747551729,0.098,0.245,1,"3"
"CEP97",0.00985450318256502,-0.25334934549926,0.197,0.344,1,"3"
"LOC102724852",1.86559614393124e-54,1.3676070524213,0.978,0.064,1.95850283189901e-50,"4"
"CEACAM5",2.6493776272541e-54,1.22892635307488,0.935,0.052,2.78131663309135e-50,"4"
"EREG",2.08313759797251e-50,1.08516587905939,0.913,0.049,2.18687785035155e-46,"4"
"BPIFB2",4.15819610222278e-50,1.08736823385132,0.826,0.036,4.36527426811347e-46,"4"
"NDST4",4.141393890004e-44,1.03256908841621,0.717,0.03,4.3476353057262e-40,"4"
"CXCL1",1.08200648983658e-39,1.23259980980426,0.935,0.116,1.13589041303045e-35,"4"
"KRT81",3.53414704610255e-39,0.972504589850637,0.848,0.07,3.71014756899846e-35,"4"
"ZNF710",6.10075270598853e-34,0.995158920762672,0.957,0.17,6.40457019074676e-30,"4"
"IGF2BP2",6.51539176540006e-34,0.83773522439797,0.804,0.085,6.83985827531698e-30,"4"
"SEMA4B",1.38212398845995e-33,1.11949991536561,1,0.289,1.45095376308526e-29,"4"
"UBD",1.86277262558478e-33,0.985300698400418,0.891,0.106,1.9555387023389e-29,"4"
"PEG10",2.59680174571877e-32,0.805929885656178,0.826,0.1,2.72612247265556e-28,"4"
"CXCL8",2.04338904345869e-31,1.25602137912515,1,0.24,2.14514981782293e-27,"4"
"SPP1",2.24874773971267e-31,0.86655197244378,0.957,0.158,2.36073537715036e-27,"4"
"PKIB",3.51451262571938e-30,0.992736401173807,1,0.28,3.6895353544802e-26,"4"
"FRK",5.40693692420291e-30,0.687354142212611,0.804,0.106,5.67620238302821e-26,"4"
"CXCL17",1.04911457718026e-29,1.02132792047626,0.913,0.167,1.10136048312383e-25,"4"
"MIR205HG",1.20540691315425e-29,1.00180475534901,1,0.228,1.26543617742933e-25,"4"
"ZNF710-AS1",1.97376710540528e-29,0.823045234034845,0.848,0.149,2.07206070725446e-25,"4"
"STX1A",2.41452609450083e-29,0.719091974763216,0.717,0.082,2.53476949400697e-25,"4"
"CEACAM6",8.22226165320569e-29,1.06934612453439,0.978,0.237,8.63173028353534e-25,"4"
"LTO1",3.99184019670327e-27,0.840028845273753,0.87,0.17,4.19063383849909e-23,"4"
"NADSYN1",7.85725118747896e-27,0.968044597191661,0.978,0.325,8.24854229661542e-23,"4"
"NR1D1",1.0488743779497e-26,0.745851070173879,0.848,0.155,1.10110832197159e-22,"4"
"CRYM",4.10439926029906e-26,0.808107081267534,0.587,0.055,4.30879834346196e-22,"4"
"SH3BGRL2",7.47572679664793e-26,0.68705557560753,0.696,0.085,7.84801799112099e-22,"4"
"KLF5",3.71322203379571e-25,0.865904544979238,0.978,0.277,3.89814049107873e-21,"4"
"CLCA2",3.72221612000799e-25,0.617450715007912,0.565,0.049,3.90758248278439e-21,"4"
"AP3S2",5.45686506057757e-25,0.861051116071418,0.957,0.337,5.72861694059433e-21,"4"
"TMEM150C",3.51474265734169e-24,0.720664945458225,0.891,0.198,3.68977684167731e-20,"4"
"DHCR7",7.73446317786947e-24,0.838063561590044,0.978,0.374,8.11963944412737e-20,"4"
"NGRN",1.7534709130772e-23,0.846764701007072,1,0.596,1.84079376454845e-19,"4"
"S100P",4.79270839468533e-23,0.899993008202238,0.978,0.307,5.03138527274066e-19,"4"
"CDC42EP3",1.41941988490057e-22,0.769968482033497,0.935,0.28,1.49010699516861e-18,"4"
"TFF3",1.57923761487289e-22,0.924230269146965,1,0.383,1.65788364809356e-18,"4"
"RASD1",2.65384761730313e-22,0.693715424762103,0.891,0.21,2.78600922864482e-18,"4"
"FBXL20",1.47233469022598e-21,0.770329325090874,0.696,0.128,1.54565695779924e-17,"4"
"BHLHE41",3.0981841026367e-21,0.818461265882043,0.957,0.267,3.252473670948e-17,"4"
"LINC00649",4.83688091811556e-21,0.568878673410463,0.543,0.064,5.07775758783772e-17,"4"
"IDH2",6.23055211796064e-21,0.688401206826817,1,0.608,6.54083361343508e-17,"4"
"CALML5",6.40050952419748e-21,0.752752683624102,0.674,0.103,6.71925489850251e-17,"4"
"CDK12",1.40071018078249e-20,0.683470924968499,1,0.559,1.47046554778545e-16,"4"
"MITF",1.68075571018204e-20,0.735897638390792,0.674,0.112,1.76445734454911e-16,"4"
"AREG",2.22112115135036e-20,0.901656844754267,0.783,0.17,2.33173298468761e-16,"4"
"DUSP6",2.25267967302763e-20,0.836292399620255,1,0.392,2.3648631207444e-16,"4"
"MED1",6.38775293307939e-20,0.696753066804638,0.978,0.441,6.70586302914674e-16,"4"
"FAM110C",9.41697524659004e-20,0.650042774073903,0.783,0.182,9.88594061387023e-16,"4"
"CIB1",9.49494874811198e-20,0.660428578735799,1,0.687,9.96779719576796e-16,"4"
"MEIS1",1.21405139598463e-19,0.613072090963674,0.587,0.082,1.27451115550467e-15,"4"
"MUC6",1.31481842667437e-19,0.638112581689687,0.63,0.112,1.38029638432275e-15,"4"
"CCL20",1.38421142110849e-19,0.673095906878576,0.543,0.067,1.45314514987969e-15,"4"
"PLEKHH2",3.89304276455031e-19,0.646535124158079,0.609,0.094,4.08691629422491e-15,"4"
"LYZ",5.08934855526709e-19,0.280944252418481,0.804,0.14,5.34279811331939e-15,"4"
"RALGAPA2",1.29955231152221e-18,0.596609747065387,0.826,0.198,1.36427001663601e-14,"4"
"RPL19P9",1.40385574268365e-18,0.46736023804634,0.978,0.72,1.47376775866929e-14,"4"
"CPE",3.11593214664333e-18,0.743777470547659,0.957,0.337,3.27110556754617e-14,"4"
"KIAA0753",3.38170135577619e-18,0.598487042506646,0.696,0.137,3.55011008329384e-14,"4"
"LAMA5",6.30340187954176e-18,0.504986028669275,0.783,0.198,6.61731129314294e-14,"4"
"SCNN1A",1.22240046395635e-17,0.726873860278368,0.913,0.319,1.28327600706137e-13,"4"
"PLCB1",1.54171106177533e-17,0.674869610662034,0.696,0.164,1.61848827265174e-13,"4"
"NXN",2.43146538470199e-17,0.681911684965361,0.63,0.122,2.55255236086015e-13,"4"
"PPP1R1B",5.64476455603135e-17,0.766005099992319,1,0.377,5.92587383092171e-13,"4"
"TEAD3",6.5850922387483e-17,0.49653017692027,0.587,0.1,6.91302983223796e-13,"4"
"MAP2K3",9.46283276942937e-17,0.67119320348923,0.978,0.492,9.93408184134696e-13,"4"
"CAPS",1.11823877873307e-16,0.546181353231095,0.717,0.179,1.17392706991398e-12,"4"
"ETV5",2.1582322499872e-16,0.583265607138384,0.761,0.182,2.26571221603656e-12,"4"
"TRIB3",3.46146283768999e-16,0.716831371421797,0.826,0.261,3.63384368700695e-12,"4"
"TRAF4",4.25449913944781e-16,0.561513125165382,0.804,0.243,4.46637319659231e-12,"4"
"ULBP2",5.05179880254547e-16,0.542238761183034,0.522,0.085,5.30337838291223e-12,"4"
"GRB7",5.14129942379959e-16,0.682942917562626,1,0.392,5.39733613510481e-12,"4"
"MIA3",7.29383197249844e-16,0.588901093142534,1,0.653,7.65706480472887e-12,"4"
"PLOD2",8.27226035518253e-16,0.549226337679616,0.87,0.24,8.68421892087062e-12,"4"
"NLK",1.04004780532658e-15,0.535384056082992,0.804,0.219,1.09184218603184e-11,"4"
"ANO1",1.09876130535909e-15,0.557968385114378,0.826,0.255,1.15347961836597e-11,"4"
"RPS26",1.13742553505936e-15,-0.390908181431308,0.891,0.982,1.19406932670532e-11,"4"
"ETV4",1.94554561906355e-15,0.474842927725983,0.478,0.073,2.04243379089292e-11,"4"
"SHANK2",2.02617748775973e-15,0.607543266620084,0.891,0.322,2.12708112665016e-11,"4"
"PLCB4",2.11940322628951e-15,0.578458713430516,0.739,0.21,2.22494950695872e-11,"4"
"MFAP3L",2.66789567202802e-15,0.531895449228616,0.543,0.1,2.80075687649502e-11,"4"
"KCNS3",2.79592769992849e-15,0.582016727183592,0.565,0.112,2.93516489938492e-11,"4"
"MISP",4.21368878462477e-15,0.54920334046039,0.565,0.112,4.42353048609908e-11,"4"
"ARPIN-AP3S2",5.04855400419935e-15,0.724053876183587,0.826,0.359,5.29997199360848e-11,"4"
"EPB41L5",5.95670428931701e-15,0.619758840696653,0.935,0.389,6.253348162925e-11,"4"
"SUMF2",8.08368367200877e-15,-0.569438807108125,0.696,0.948,8.48625111887481e-11,"4"
"PRODH",8.55377008927441e-15,0.415969377996046,0.5,0.076,8.97974783972028e-11,"4"
"ACKR2",8.81000691873527e-15,0.591358852275845,0.543,0.097,9.24874526328828e-11,"4"
"IRX2",1.51937317315553e-14,0.570102672107389,0.826,0.28,1.59503795717867e-10,"4"
"SSPN",1.64592691999273e-14,0.611821507615866,0.783,0.21,1.72789408060837e-10,"4"
"RPL18AP3",1.82463701823981e-14,-0.288758390753391,0.978,0.994,1.91550394174815e-10,"4"
"PAPSS2",2.20503991785474e-14,0.581181280055503,0.696,0.185,2.31485090576391e-10,"4"
"ZNF528-AS1",2.59284728969738e-14,0.442506972130763,0.5,0.088,2.72197108472431e-10,"4"
"AGR2",3.33575342274605e-14,0.655065953606385,1,0.498,3.5018739431988e-10,"4"
"ONECUT2",3.43109225930638e-14,0.374917583929423,0.5,0.088,3.60196065381984e-10,"4"
"PTPN13",3.93786438881395e-14,0.615903952463187,0.739,0.246,4.13397003537688e-10,"4"
"ARPC4",4.52336784499628e-14,-0.360069116409226,0.913,0.97,4.74863156367709e-10,"4"
"MTND2P28",4.73648882294046e-14,0.425343415414424,1,0.991,4.9723659663229e-10,"4"
"ZNF704",4.73682229341341e-14,0.513028511170323,0.804,0.267,4.9727160436254e-10,"4"
"EPCAM",5.42641118675243e-14,0.497891680041757,1,0.666,5.6966464638527e-10,"4"
"ARHGAP26",5.98734049498256e-14,0.55956407774938,0.848,0.267,6.2855100516327e-10,"4"
"SLC7A11",7.95849236272004e-14,0.506709595569492,0.63,0.149,8.3548252823835e-10,"4"
"MED9",8.38082110571793e-14,0.311092578076123,0.457,0.07,8.79818599678269e-10,"4"
"TCIM",9.15966197263962e-14,0.577096667605793,0.696,0.161,9.61581313887707e-10,"4"
"CNKSR3",1.34332244473406e-13,0.441150949136867,0.783,0.213,1.41021990248182e-09,"4"
"GATA3",1.494486403424e-13,-0.957287237971565,0.043,0.669,1.56891182631451e-09,"4"
"RPL15P3",1.81165954124004e-13,-0.364234475988984,0.826,0.982,1.90188018639379e-09,"4"
"TPBG",1.96202364634987e-13,0.547358560891819,0.804,0.286,2.0597324239381e-09,"4"
"BHLHE40",2.00145033268206e-13,-0.839056497680006,0.239,0.784,2.10112255924962e-09,"4"
"NDUFA4",2.73228396414171e-13,-0.333753477677355,0.848,0.97,2.86835170555597e-09,"4"
"AFMID",2.95796996250735e-13,-0.723580367523309,0.217,0.754,3.10527686664022e-09,"4"
"MNAT1",3.35060040293044e-13,0.523689089245421,0.978,0.556,3.51746030299638e-09,"4"
"FAT1",3.64987488177361e-13,0.554402753168429,0.804,0.261,3.83163865088594e-09,"4"
"ARL5B",4.16524712272706e-13,0.525358053648306,0.935,0.459,4.37267642943887e-09,"4"
"HCP5",4.71257350442298e-13,0.53291042455682,0.674,0.17,4.94725966494325e-09,"4"
"PLEKHG1",5.3924599169345e-13,0.373282225490616,0.5,0.094,5.66100442079783e-09,"4"
"B4GALT5",6.57431520107655e-13,0.461741773118267,0.891,0.45,6.90171609809017e-09,"4"
"RPL27",6.63133556792607e-13,-0.307711195224198,0.978,0.997,6.96157607920879e-09,"4"
"SNX9",8.61380840423081e-13,0.51276285045292,0.913,0.41,9.04277606276151e-09,"4"
"COX7C",9.55625642488511e-13,-0.299705699133245,1,0.979,1.00321579948444e-08,"4"
"TNF",9.94394886655732e-13,0.525055456203298,0.696,0.188,1.04391575201119e-08,"4"
"ZBTB2",1.15091057410823e-12,0.549403039375871,0.783,0.28,1.20822592069883e-08,"4"
"TOMM7",1.24813679207709e-12,-0.446471875570811,0.826,0.924,1.31029400432253e-08,"4"
"MPP3",1.33662287638577e-12,0.594461787310231,0.652,0.207,1.40318669562979e-08,"4"
"ENO2",1.47291950498926e-12,0.448835445717771,0.522,0.103,1.54627089633773e-08,"4"
"UBA52",2.01236588475798e-12,-0.275374769975512,0.957,1,2.11258170581893e-08,"4"
"CLUHP3",2.18761614000368e-12,0.470680748731303,0.457,0.085,2.29655942377586e-08,"4"
"CALD1",2.25762866455065e-12,0.58590530088498,0.87,0.353,2.37005857204527e-08,"4"
"NDUFA13",2.42077263047283e-12,-0.313486752601226,0.913,0.96,2.54132710747037e-08,"4"
"MED31",2.7777336777507e-12,0.602163951935659,0.87,0.38,2.91606481490268e-08,"4"
"PTPN12",3.19931042793751e-12,0.504024910860598,1,0.59,3.3586360872488e-08,"4"
"ITPR3",3.25120658625341e-12,0.436015539945865,0.565,0.14,3.41311667424883e-08,"4"
"SELENOM",3.67436225139534e-12,-0.922776243195633,0.109,0.666,3.85734549151483e-08,"4"
"SGCE",3.96426642156092e-12,0.5042474479662,0.587,0.134,4.16168688935465e-08,"4"
"USP54",4.34412922662846e-12,0.595395315189717,0.848,0.359,4.56046686211456e-08,"4"
"CAPN8",5.63175877587779e-12,0.570492612972812,0.609,0.161,5.9122203629165e-08,"4"
"RND3",8.70615879383997e-12,0.607382561728912,0.87,0.35,9.1397255017732e-08,"4"
"ST6GALNAC2",9.06010629025716e-12,0.446690780143415,0.543,0.134,9.51129958351196e-08,"4"
"CAPZA1",1.00574169495307e-11,-0.329337779029818,0.935,0.982,1.05582763136174e-07,"4"
"SGMS2",1.00671564459476e-11,0.465205608209296,0.63,0.167,1.05685008369558e-07,"4"
"FLOT2",1.08822517043761e-11,0.565793314581103,0.891,0.38,1.1424187839254e-07,"4"
"WIPI1",1.29370115085183e-11,0.602387565300426,0.804,0.31,1.35812746816425e-07,"4"
"RPL7A",1.38784552279476e-11,-0.290001585317032,0.957,0.991,1.45696022982994e-07,"4"
"RPS13",1.40893403223123e-11,-0.303555872498039,0.978,0.997,1.47909894703635e-07,"4"
"ANK3",1.44793072573782e-11,0.55669009302895,0.804,0.35,1.52003767587957e-07,"4"
"ARFGAP1",1.53032030233592e-11,0.508232347596432,0.652,0.204,1.60653025339225e-07,"4"
"ZNF649",1.75080979350907e-11,0.489340640411568,0.478,0.103,1.83800012122582e-07,"4"
"WFDC2",1.86296168847511e-11,0.597437813746685,0.761,0.24,1.95573718056117e-07,"4"
"MARK1",1.982568372956e-11,0.435512775608589,0.37,0.061,2.0813002779292e-07,"4"
"ATP5PF",2.11560441117889e-11,-0.368049779006043,0.848,0.967,2.2209615108556e-07,"4"
"RPS23",2.62463859650645e-11,-0.311055321422137,0.957,0.994,2.75534559861247e-07,"4"
"RAB27B",2.66453180932925e-11,0.491041838530113,0.783,0.316,2.79722549343385e-07,"4"
"MSL1",2.7594817850865e-11,0.552972898984184,1,0.614,2.89690397798381e-07,"4"
"NDUFC2",3.24280439552279e-11,-0.474878453979425,0.739,0.918,3.40429605441982e-07,"4"
"KCNAB1",4.0000465846963e-11,0.337670432032258,0.522,0.119,4.19924890461417e-07,"4"
"HOOK1",4.00766136482274e-11,0.525994924101177,0.826,0.353,4.20724290079091e-07,"4"
"GRB10",4.18346783579324e-11,0.510214853077875,0.543,0.146,4.39180453401575e-07,"4"
"PLAGL2",4.22700244853432e-11,0.457027676904404,0.717,0.237,4.43750717047133e-07,"4"
"NDUFB1",4.47748902944121e-11,-0.42170076746489,0.717,0.912,4.70046798310738e-07,"4"
"LMO7",4.64342549565027e-11,0.593777624450469,0.739,0.274,4.87466808533365e-07,"4"
"SMAD9",4.64608152048689e-11,0.357268568796862,0.435,0.088,4.87745638020714e-07,"4"
"NET1",4.65491621974673e-11,0.462662870267725,1,0.629,4.88673104749011e-07,"4"
